"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1900180","regulation of protein localization to nucleus","3/43","146/18986",0.0205479452054795,9.07263459700541,4.66515870198032,0.00438973480723317,0.0260885865372963,0.0137120513875918,"PTGS2/LMNA/TERT",3
"GO:0014002","astrocyte development","2/43","44/18986",0.0454545454545455,20.0697674418605,6.03356461137741,0.0044623097921241,0.0264245291676021,0.0138886214215203,"MAPT/EGFR",2
"GO:0046887","positive regulation of hormone secretion","3/43","147/18986",0.0204081632653061,9.0109159943047,4.64544230653626,0.00447417398692102,0.0264245291676021,0.0138886214215203,"HIF1A/PPARG/EGFR",3
"GO:0031348","negative regulation of defense response","4/43","297/18986",0.0134680134680135,5.94659776055125,4.09361446041968,0.0044824098724797,0.0264245291676021,0.0138886214215203,"ALOX5/PPARD/PPARG/PPARA",4
"GO:0046165","alcohol biosynthetic process","3/43","148/18986",0.0202702702702703,8.95003142677561,4.62591294740486,0.0045595960861341,0.0268074911981021,0.0140899046544852,"MAPK1/CYP3A4/CYP51A1",3
"GO:0042554","superoxide anion generation","2/43","45/18986",0.0444444444444444,19.6237726098191,5.95919523706736,0.00466317560673824,0.0271255811819018,0.0142570914124763,"MAPT/EGFR",2
"GO:1901524","regulation of mitophagy","2/43","45/18986",0.0444444444444444,19.6237726098191,5.95919523706736,0.00466317560673824,0.0271255811819018,0.0142570914124763,"HIF1A/TP53",2
"GO:1903426","regulation of reactive oxygen species biosynthetic process","2/43","45/18986",0.0444444444444444,19.6237726098191,5.95919523706736,0.00466317560673824,0.0271255811819018,0.0142570914124763,"ALOX5/PPARA",2
"GO:1990776","response to angiotensin","2/43","45/18986",0.0444444444444444,19.6237726098191,5.95919523706736,0.00466317560673824,0.0271255811819018,0.0142570914124763,"PTGS2/PTPN1",2
"GO:0050714","positive regulation of protein secretion","3/43","150/18986",0.02,8.83069767441861,4.58740300462308,0.00473340252312127,0.0274612479714417,0.014433516465658,"HIF1A/PPARG/EGFR",3
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","2/43","46/18986",0.0434782608695652,19.1971688574317,5.88718796986258,0.00486816187429796,0.0281685461486423,0.0148052694135711,"ALOX5/PTPN1",2
"GO:0023061","signal release","5/43","493/18986",0.0101419878296146,4.47804141704797,3.72794651635861,0.00493855852442437,0.0285006811685859,0.0149798381835033,"HIF1A/PTGS2/ALOX5/PPARG/EGFR",5
"GO:0010563","negative regulation of phosphorus metabolic process","4/43","306/18986",0.0130718954248366,5.77169782641739,4.00922435417291,0.00498034668361723,0.0285167109064558,0.0149882633463264,"MAPT/PPARA/PTPN1/TP53",4
"GO:0045936","negative regulation of phosphate metabolic process","4/43","306/18986",0.0130718954248366,5.77169782641739,4.00922435417291,0.00498034668361723,0.0285167109064558,0.0149882633463264,"MAPT/PPARA/PTPN1/TP53",4
"GO:0071560","cellular response to transforming growth factor beta stimulus","4/43","306/18986",0.0130718954248366,5.77169782641739,4.00922435417291,0.00498034668361723,0.0285167109064558,0.0149882633463264,"PPARG/PPARA/TP53/HPGD",4
"GO:0051402","neuron apoptotic process","4/43","307/18986",0.0130293159609121,5.75289750776456,4.00005511004153,0.0050378757895448,0.0287709937668535,0.0151219133485514,"HIF1A/TP53/TERT/THRB",4
"GO:0042789","mRNA transcription by RNA polymerase II","2/43","47/18986",0.0425531914893617,18.7887184562098,5.81741729044943,0.00507724979128506,0.0289205423176315,0.0152005154380236,"PPARG/THRB",2
"GO:0072523","purine-containing compound catabolic process","3/43","155/18986",0.0193548387096774,8.54583645911478,4.49419274999582,0.00518535184585629,0.0294597839325462,0.0154839385634378,"HIF1A/PPARA/PKM",3
"GO:0043535","regulation of blood vessel endothelial cell migration","3/43","156/18986",0.0192307692307692,8.49105545617174,4.47605382396986,0.00527875594066339,0.0298249162164303,0.0156758505565513,"HIF1A/PTGS2/PPARG",3
"GO:0006984","ER-nucleus signaling pathway","2/43","48/18986",0.0416666666666667,18.3972868217054,5.74976685524295,0.00529042061477036,0.0298249162164303,0.0156758505565513,"PTPN1/TP53",2
"GO:0070849","response to epidermal growth factor","2/43","48/18986",0.0416666666666667,18.3972868217054,5.74976685524295,0.00529042061477036,0.0298249162164303,0.0156758505565513,"MAPK1/EGFR",2
"GO:0009411","response to UV","3/43","157/18986",0.0191082802547771,8.43697230039994,4.45807644521668,0.00537317208334203,0.0302137599455617,0.0158802251855858,"TP53/CDC25A/EGFR",3
"GO:0071559","response to transforming growth factor beta","4/43","313/18986",0.012779552715655,5.64261832231221,3.94587433516697,0.00539248060625454,0.030244782530732,0.0158965305259085,"PPARG/PPARA/TP53/HPGD",4
"GO:0044839","cell cycle G2/M phase transition","3/43","158/18986",0.0189873417721519,8.38357374153665,4.44025808981728,0.00546860333474109,0.0305934875333857,0.0160798084090803,"TP53/CDC25A/CDC25B",3
"GO:0030521","androgen receptor signaling pathway","2/43","49/18986",0.0408163265306122,18.0218319886094,5.68412865061632,0.00550765566224585,0.0306555555007745,0.0161124310717585,"MAPK1/AR",2
"GO:0048546","digestive tract morphogenesis","2/43","49/18986",0.0408163265306122,18.0218319886094,5.68412865061632,0.00550765566224585,0.0306555555007745,0.0161124310717585,"HIF1A/EGFR",2
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","4/43","317/18986",0.0126182965299685,5.57141809111584,3.9105261537047,0.00563798017125642,0.0313014949761147,0.0164519341439728,"PPARD/PPARA/PTPN1/EGFR",4
"GO:0019320","hexose catabolic process","2/43","50/18986",0.04,17.6613953488372,5.62040224055157,0.00572893631145744,0.0317261548763287,0.0166751336019296,"TP53/PKM",2
"GO:0009166","nucleotide catabolic process","3/43","161/18986",0.0186335403726708,8.22735808175646,4.38773274474479,0.00576101783297308,0.0317571537948185,0.0166914265031446,"HIF1A/PPARA/PKM",3
"GO:0046879","hormone secretion","4/43","319/18986",0.0125391849529781,5.5364875701684,3.89307662677635,0.00576349621994427,0.0317571537948185,0.0166914265031446,"HIF1A/ALOX5/PPARG/EGFR",4
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","3/43","162/18986",0.0185185185185185,8.17657192075797,4.37052632654105,0.0058605394398554,0.0322109348160473,0.0169299318998593,"PTPN1/TP53/EGFR",3
"GO:0034504","protein localization to nucleus","4/43","321/18986",0.0124610591900312,5.50199232051003,3.87577375737315,0.00589087287980604,0.0322967105635366,0.0169750152720727,"PTGS2/LMNA/TP53/TERT",4
"GO:0045933","positive regulation of muscle contraction","2/43","51/18986",0.0392156862745098,17.3150934792522,5.5584940957528,0.00595424400023796,0.0323209333973313,0.0169877466916638,"PTGS2/CACNA1C",2
"GO:0046686","response to cadmium ion","2/43","51/18986",0.0392156862745098,17.3150934792522,5.5584940957528,0.00595424400023796,0.0323209333973313,0.0169877466916638,"CYP1A2/TERT",2
"GO:1903146","regulation of autophagy of mitochondrion","2/43","51/18986",0.0392156862745098,17.3150934792522,5.5584940957528,0.00595424400023796,0.0323209333973313,0.0169877466916638,"HIF1A/TP53",2
"GO:1990090","cellular response to nerve growth factor stimulus","2/43","51/18986",0.0392156862745098,17.3150934792522,5.5584940957528,0.00595424400023796,0.0323209333973313,0.0169877466916638,"MAPT/PTPN1",2
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","3/43","164/18986",0.0182926829268293,8.07685762904141,4.33655288459242,0.00606267520526356,0.0328282635188716,0.0172543972703407,"LMNA/AR/TERT",3
"GO:0048638","regulation of developmental growth","4/43","325/18986",0.0123076923076923,5.43427549194991,3.84159912984359,0.00615125688735028,0.0332258777191112,0.0174633816221119,"AR/MAPT/PPARD/PPARA",4
"GO:0009416","response to light stimulus","4/43","326/18986",0.0122699386503067,5.41760593522614,3.83314371119194,0.00621753479309298,0.0335013606910391,0.0176081743138156,"HIF1A/TP53/CDC25A/EGFR",4
"GO:0097193","intrinsic apoptotic signaling pathway","4/43","327/18986",0.0122324159021407,5.40103833297774,3.82472305875516,0.00628428847355451,0.0336954636247067,0.0177101939995938,"HIF1A/PTGS2/PTPN1/TP53",4
"GO:1904951","positive regulation of establishment of protein localization","4/43","327/18986",0.0122324159021407,5.40103833297774,3.82472305875516,0.00628428847355451,0.0336954636247067,0.0177101939995938,"HIF1A/PTGS2/PPARG/EGFR",4
"GO:0006606","protein import into nucleus","3/43","167/18986",0.0179640718562874,7.9317643782203,4.28665868545243,0.00637365257332428,0.0339088875618566,0.017822368723562,"PTGS2/LMNA/TP53",3
"GO:0035094","response to nicotine","2/43","53/18986",0.0377358490566038,16.6616937253181,5.43978948294092,0.00641686654727336,0.0339088875618566,0.017822368723562,"MAPK1/PPARA",2
"GO:0048009","insulin-like growth factor receptor signaling pathway","2/43","53/18986",0.0377358490566038,16.6616937253181,5.43978948294092,0.00641686654727336,0.0339088875618566,0.017822368723562,"MAPK1/AR",2
"GO:0051646","mitochondrion localization","2/43","53/18986",0.0377358490566038,16.6616937253181,5.43978948294092,0.00641686654727336,0.0339088875618566,0.017822368723562,"HIF1A/MAPT",2
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","2/43","53/18986",0.0377358490566038,16.6616937253181,5.43978948294092,0.00641686654727336,0.0339088875618566,0.017822368723562,"HPGD/TERT",2
"GO:1990089","response to nerve growth factor","2/43","53/18986",0.0377358490566038,16.6616937253181,5.43978948294092,0.00641686654727336,0.0339088875618566,0.017822368723562,"MAPT/PTPN1",2
"GO:0009914","hormone transport","4/43","330/18986",0.0121212121212121,5.35193798449612,3.79966711597851,0.00648741912113839,0.0341993032035012,0.0179750099636805,"HIF1A/ALOX5/PPARG/EGFR",4
"GO:0001836","release of cytochrome c from mitochondria","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"LMNA/TP53",2
"GO:0010665","regulation of cardiac muscle cell apoptotic process","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"PTPN1/TP53",2
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"PTGS2/EGFR",2
"GO:0042304","regulation of fatty acid biosynthetic process","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"PTGS2/FABP5",2
"GO:0046365","monosaccharide catabolic process","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"TP53/PKM",2
"GO:0050873","brown fat cell differentiation","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"PTGS2/FABP4",2
"GO:1902692","regulation of neuroblast proliferation","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"HIF1A/TP53",2
"GO:1904752","regulation of vascular associated smooth muscle cell migration","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"PTPN1/TERT",2
"GO:2000772","regulation of cellular senescence","2/43","54/18986",0.037037037037037,16.3531438415159,5.38283539786144,0.0066541445801323,0.0343353860334827,0.0180465345269223,"TP53/TERT",2
"GO:0006110","regulation of glycolytic process","2/43","55/18986",0.0363636363636364,16.0558139534884,5.32738342776964,0.00689537600143743,0.0352483906087466,0.0185264058927101,"HIF1A/PPARA",2
"GO:0030811","regulation of nucleotide catabolic process","2/43","55/18986",0.0363636363636364,16.0558139534884,5.32738342776964,0.00689537600143743,0.0352483906087466,0.0185264058927101,"HIF1A/PPARA",2
"GO:0033121","regulation of purine nucleotide catabolic process","2/43","55/18986",0.0363636363636364,16.0558139534884,5.32738342776964,0.00689537600143743,0.0352483906087466,0.0185264058927101,"HIF1A/PPARA",2
"GO:0042743","hydrogen peroxide metabolic process","2/43","55/18986",0.0363636363636364,16.0558139534884,5.32738342776964,0.00689537600143743,0.0352483906087466,0.0185264058927101,"CYP1A2/EGFR",2
"GO:0051170","import into nucleus","3/43","172/18986",0.0174418604651163,7.70118983234181,4.2062077900404,0.00691286020378034,0.0352555870392797,0.018530188306339,"PTGS2/LMNA/TP53",3
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","2/43","56/18986",0.0357142857142857,15.7691029900332,5.27336672430386,0.00714054254696725,0.0361644568256332,0.0190078864444613,"TSHR/CNR2",2
"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","2/43","56/18986",0.0357142857142857,15.7691029900332,5.27336672430386,0.00714054254696725,0.0361644568256332,0.0190078864444613,"TERT/EGFR",2
"GO:1904738","vascular associated smooth muscle cell migration","2/43","56/18986",0.0357142857142857,15.7691029900332,5.27336672430386,0.00714054254696725,0.0361644568256332,0.0190078864444613,"PTPN1/TERT",2
"GO:0071214","cellular response to abiotic stimulus","4/43","342/18986",0.0116959064327485,5.16415068679451,3.70241495577248,0.00734369382068892,0.0369144643358243,0.0194020872382114,"PTGS2/TP53/CDC25A/EGFR",4
"GO:0104004","cellular response to environmental stimulus","4/43","342/18986",0.0116959064327485,5.16415068679451,3.70241495577248,0.00734369382068892,0.0369144643358243,0.0194020872382114,"PTGS2/TP53/CDC25A/EGFR",4
"GO:0009266","response to temperature stimulus","3/43","176/18986",0.0170454545454545,7.52616279069767,4.14414543139542,0.0073632355452867,0.0369144643358243,0.0194020872382114,"TRPA1/PTGS2/MAPT",3
"GO:0010659","cardiac muscle cell apoptotic process","2/43","57/18986",0.0350877192982456,15.4924520603835,5.22072254848044,0.00738962601159457,0.0369144643358243,0.0194020872382114,"PTPN1/TP53",2
"GO:0010662","regulation of striated muscle cell apoptotic process","2/43","57/18986",0.0350877192982456,15.4924520603835,5.22072254848044,0.00738962601159457,0.0369144643358243,0.0194020872382114,"PTPN1/TP53",2
"GO:0014888","striated muscle adaptation","2/43","57/18986",0.0350877192982456,15.4924520603835,5.22072254848044,0.00738962601159457,0.0369144643358243,0.0194020872382114,"LMNA/PPARG",2
"GO:0051235","maintenance of location","4/43","345/18986",0.0115942028985507,5.11924502864847,3.67881305883062,0.00756889647203022,0.0377240680980961,0.0198276115714667,"CACNA1C/PPARD/PPARG/PPARA",4
"GO:0061900","glial cell activation","2/43","58/18986",0.0344827586206897,15.2253408179631,5.16939195105246,0.00764260824912238,0.0380050791163841,0.0199753097810932,"MAPT/EGFR",2
"GO:0001936","regulation of endothelial cell proliferation","3/43","179/18986",0.0167597765363128,7.40002598414967,4.09886523293042,0.00771221061802762,0.0382644296048293,0.0201116233073118,"HIF1A/ALOX5/PPARG",3
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","3/43","180/18986",0.0166666666666667,7.35891472868217,4.08400426364432,0.00783068051474293,0.0387645200199351,0.0203744687267281,"PPARG/PPARA/TP53",3
"GO:0043534","blood vessel endothelial cell migration","3/43","182/18986",0.0164835164835165,7.27804753386149,4.05462152154408,0.00807085150872239,0.0398634625194329,0.0209520682836677,"HIF1A/PTGS2/PPARG",3
"GO:0010658","striated muscle cell apoptotic process","2/43","60/18986",0.0333333333333333,14.7178294573643,5.07045293121816,0.00816019675176192,0.0401930151741146,0.0211252797732764,"PTPN1/TP53",2
"GO:0071248","cellular response to metal ion","3/43","183/18986",0.0163934426229508,7.23827678231033,4.04009670400139,0.00819255712851309,0.0401930151741146,0.0211252797732764,"PTGS2/FABP4/CYP1A2",3
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","3/43","183/18986",0.0163934426229508,7.23827678231033,4.04009670400139,0.00819255712851309,0.0401930151741146,0.0211252797732764,"PPARG/PPARA/TP53",3
"GO:0032496","response to lipopolysaccharide","4/43","354/18986",0.0112994350282486,4.98909473130995,3.60961923306483,0.00827183825008884,0.0404913867911715,0.0212821026406186,"PTGS2/MAPK1/CNR2/HPGD",4
"GO:1901292","nucleoside phosphate catabolic process","3/43","184/18986",0.016304347826087,7.19893832153691,4.02568094030499,0.00831534579412109,0.0406055254279786,0.0213420934281981,"HIF1A/PPARA/PKM",3
"GO:0042063","gliogenesis","4/43","355/18986",0.0112676056338028,4.97504094333443,3.60207580975956,0.00835250381205859,0.0406055254279786,0.0213420934281981,"MAPK1/MAPT/TP53/EGFR",4
"GO:0014009","glial cell proliferation","2/43","61/18986",0.0327868852459016,14.4765535646207,5.02274308160798,0.00842476701766086,0.0406055254279786,0.0213420934281981,"TP53/EGFR",2
"GO:0060612","adipose tissue development","2/43","61/18986",0.0327868852459016,14.4765535646207,5.02274308160798,0.00842476701766086,0.0406055254279786,0.0213420934281981,"PPARD/PPARG",2
